Time,Accumulated All,Accumulated Acceptable,Accumulated Unacceptable
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,1,0,1
10,2,1,1
11,3,2,1
12,3,2,1
14,3,2,1
15,3,2,1
16,3,2,1
17,3,2,1
18,3,2,1
20,4,2,2
22,7,3,4
23,8,3,5
24,9,3,6
26,10,4,6
27,10,4,6
28,11,5,6
29,12,6,6
30,12,6,6
31,13,6,7
32,13,6,7
34,14,7,7
35,14,7,7
36,14,7,7
37,15,8,7
38,16,9,7
40,17,9,8
41,18,10,8
42,18,10,8
43,18,10,8
44,21,12,9
46,21,12,9
47,21,12,9
48,21,12,9
49,21,12,9
50,21,12,9
51,21,12,9
52,21,12,9
53,21,12,9
54,21,12,9
55,22,13,9
56,22,13,9
58,24,13,11
59,25,14,11
60,25,14,11
61,25,14,11
62,26,14,12
64,26,14,12
65,27,14,13
66,27,14,13
67,27,14,13
68,28,15,13
69,28,15,13
71,28,15,13
72,28,15,13
73,28,15,13
74,28,15,13
75,28,15,13
76,29,15,14
77,29,15,14
78,30,15,15
79,31,16,15
80,31,16,15
82,31,16,15
85,31,16,15
86,32,17,15
88,33,17,16
90,33,17,16
91,33,17,16
92,35,19,16
93,35,19,16
94,35,19,16
96,35,19,16
98,37,19,18
99,38,20,18
100,39,20,19
103,40,20,20
104,40,20,20
105,42,20,22
106,42,20,22
107,42,20,22
110,42,20,22
112,43,20,23
113,43,20,23
114,44,21,23
115,44,21,23
117,45,21,24
119,46,21,25
120,46,21,25
121,46,21,25
123,46,21,25
124,47,21,26
126,47,21,26
128,48,21,27
129,48,21,27
130,49,22,27
132,50,22,28
135,50,22,28
137,50,22,28
138,50,22,28
139,50,22,28
142,50,22,28
143,51,22,29
144,52,22,30
146,53,22,31
148,53,22,31
149,53,22,31
151,53,22,31
153,53,22,31
156,53,22,31
157,54,23,31
158,54,23,31
160,56,24,32
163,57,24,33
164,58,24,34
165,58,24,34
168,58,24,34
169,58,24,34
170,58,24,34
171,59,25,34
173,59,25,34
175,59,25,34
176,59,25,34
178,59,25,34
181,59,25,34
183,59,25,34
184,59,25,34
186,61,26,35
187,61,26,35
190,61,26,35
191,61,26,35
192,62,26,36
193,62,26,36
194,62,26,36
198,62,26,36
199,62,26,36
200,62,26,36
201,62,26,36
205,62,26,36
206,63,26,37
207,63,26,37
208,63,26,37
213,63,26,37
214,63,26,37
215,65,26,39
216,68,26,42
220,68,26,42
221,68,26,42
223,68,26,42
224,68,26,42
225,69,26,43
227,69,26,43
228,69,26,43
231,70,26,44
232,71,26,45
234,72,26,46
235,72,26,46
240,74,26,48
241,74,26,48
243,74,26,48
248,74,26,48
249,75,27,48
250,75,27,48
253,75,27,48
256,76,27,49
257,77,27,50
262,77,27,50
264,77,27,50
265,77,27,50
266,77,27,50
270,77,27,50
272,77,27,50
275,78,27,51
278,78,27,51
280,79,27,52
282,79,27,52
283,79,27,52
286,79,27,52
288,79,27,52
290,79,27,52
293,80,27,53
297,80,27,53
298,80,27,53
301,80,27,53
304,80,27,53
306,80,27,53
308,80,27,53
310,80,27,53
312,80,27,53
315,80,27,53
317,81,27,54
319,81,27,54
324,81,27,54
325,81,27,54
326,81,27,54
333,81,27,54
334,84,27,57
342,85,27,58
343,85,27,58
350,85,27,58
351,85,27,58
358,86,27,59
359,87,27,60
366,87,27,60
367,88,27,61
368,88,27,61
374,88,27,61
376,89,27,62
384,90,27,63
385,90,27,63
393,90,27,63
394,91,27,64
400,91,27,64
401,91,27,64
404,91,27,64
409,91,27,64
411,91,27,64
413,92,27,65
417,92,27,65
420,92,27,65
422,93,27,66
424,93,27,66
431,93,27,66
434,93,27,66
440,93,27,66
442,93,27,66
449,93,27,66
450,93,27,66
458,93,27,66
459,93,27,66
468,94,27,67
477,94,27,67
478,94,27,67
486,94,27,67
487,94,27,67
488,94,27,67
495,95,27,68
496,96,27,69
497,96,27,69
504,96,27,69
506,96,27,69
507,96,27,69
514,96,27,69
516,96,27,69
523,97,27,70
525,98,27,71
532,98,27,71
534,98,27,71
543,99,27,72
544,99,27,72
552,99,27,72
562,99,27,72
563,101,27,74
570,101,27,74
572,101,27,74
578,101,27,74
583,101,27,74
593,101,27,74
603,102,27,75
614,103,27,76
624,104,27,77
634,105,27,78
645,107,27,80
656,108,27,81
667,108,27,81
678,109,27,82
688,110,27,83
700,111,27,84
710,111,27,84
721,112,27,85
956,112,27,85
963,113,27,86
965,113,27,86
969,113,27,86
973,113,27,86
976,113,27,86
981,113,27,86
984,114,28,86
989,115,29,86
991,117,30,87
996,117,30,87
997,117,30,87
1000,117,30,87
1003,117,30,87
1007,117,30,87
1010,117,30,87
1011,118,30,88
1014,118,30,88
1017,118,30,88
1018,119,30,89
1019,119,30,89
1022,119,30,89
1024,119,30,89
1025,119,30,89
1027,119,30,89
1028,119,30,89
1031,119,30,89
1033,119,30,89
1034,119,30,89
1036,119,30,89
1038,120,31,89
1040,121,31,90
1043,121,31,90
1046,122,32,90
1049,122,32,90
1051,122,32,90
1054,122,32,90
1057,122,32,90
1059,122,32,90
1060,122,32,90
1061,122,32,90
1066,122,32,90
1067,122,32,90
1068,122,32,90
1069,122,32,90
1073,122,32,90
1075,122,32,90
1076,124,33,91
1077,125,34,91
1082,125,34,91
1083,125,34,91
1085,125,34,91
1090,125,34,91
1091,125,34,91
1092,125,34,91
1093,126,35,91
1098,126,35,91
1100,127,35,92
1107,127,35,92
1108,127,35,92
1114,127,35,92
1115,128,36,92
1116,128,36,92
1122,128,36,92
1123,128,36,92
1125,129,36,93
1130,130,37,93
1131,130,37,93
1134,130,37,93
1138,130,37,93
1139,130,37,93
1142,132,38,94
1144,132,38,94
1146,133,39,94
1147,133,39,94
1152,134,39,95
1154,134,39,95
1156,134,39,95
1159,134,39,95
1160,134,39,95
1161,136,39,97
1165,136,39,97
1167,136,39,97
1169,136,39,97
1171,137,39,98
1174,139,39,100
1176,139,39,100
1177,139,39,100
1180,139,39,100
1181,139,39,100
1182,139,39,100
1184,139,39,100
1185,140,40,100
1187,141,40,101
1189,141,40,101
1192,144,40,104
1195,144,40,104
1196,144,40,104
1199,144,40,104
1201,144,40,104
1203,144,40,104
1204,144,40,104
1205,144,40,104
1206,144,40,104
1208,145,40,105
1211,145,40,105
1212,145,40,105
1214,145,40,105
1215,145,40,105
1216,145,40,105
1219,145,40,105
1220,145,40,105
1222,145,40,105
1226,145,40,105
1227,145,40,105
1230,145,40,105
1235,145,40,105
1236,147,40,107
1239,147,40,107
1240,147,40,107
1244,147,40,107
1245,148,40,108
1248,148,40,108
1250,149,40,109
1251,150,40,110
1252,150,40,110
1254,150,40,110
1257,150,40,110
1259,150,40,110
1260,151,40,111
1261,151,40,111
1262,151,40,111
1266,152,40,112
1268,152,40,112
1270,152,40,112
1271,152,40,112
1274,153,40,113
1277,154,40,114
1279,154,40,114
1280,154,40,114
1281,155,40,115
1285,155,40,115
1287,155,40,115
1289,156,41,115
1290,156,41,115
1294,157,41,116
1297,160,41,119
1298,162,41,121
1299,162,41,121
1301,162,41,121
1302,163,41,122
1305,163,41,122
1307,163,41,122
1308,163,41,122
1311,163,41,122
1314,163,41,122
1316,163,41,122
1319,163,41,122
1320,163,41,122
1322,163,41,122
1323,163,41,122
1324,164,41,123
1329,164,41,123
1332,164,41,123
1333,165,41,124
1337,165,41,124
1340,165,41,124
1342,165,41,124
1346,165,41,124
1348,165,41,124
1351,166,41,125
1353,166,41,125
1354,166,41,125
1358,167,41,126
1359,167,41,126
1362,167,41,126
1366,167,41,126
1369,168,41,127
1371,168,41,127
1375,168,41,127
1376,168,41,127
1378,170,41,129
1380,170,41,129
1385,170,41,129
1386,171,41,130
1387,173,41,132
1389,173,41,132
1394,175,41,134
1396,175,41,134
1397,175,41,134
1403,175,41,134
1405,176,41,135
1408,177,41,136
1410,177,41,136
1413,178,41,137
1418,178,41,137
1419,179,41,138
1422,181,41,140
1425,182,41,141
1427,183,41,142
1428,183,41,142
1432,183,41,142
1433,183,41,142
1437,183,41,142
1438,183,41,142
1439,183,41,142
1441,184,41,143
1444,184,41,143
1446,184,41,143
1447,185,41,144
1450,185,41,144
1453,185,41,144
1457,187,41,146
1459,187,41,146
1462,188,41,147
1467,188,41,147
1469,188,41,147
1472,188,41,147
1473,189,41,148
1476,189,41,148
1477,190,41,149
1482,191,41,150
1484,191,41,150
1486,191,41,150
1487,191,41,150
1488,191,41,150
1492,191,41,150
1495,191,41,150
1496,191,41,150
1498,191,41,150
1502,191,41,150
1504,191,41,150
1506,192,41,151
1508,192,41,151
1509,193,41,152
1513,193,41,152
1517,193,41,152
1521,194,41,153
1523,195,41,154
1527,195,41,154
1528,195,41,154
1529,195,41,154
1532,195,41,154
1533,196,41,155
1534,196,41,155
1538,196,41,155
1541,197,41,156
1544,199,41,158
1548,199,41,158
1550,199,41,158
1551,199,41,158
1552,199,41,158
1554,199,41,158
1555,201,41,160
1558,201,41,160
1560,201,41,160
1563,201,41,160
1565,201,41,160
1566,201,41,160
1568,201,41,160
1570,201,41,160
1571,201,41,160
1575,203,41,162
1576,203,41,162
1577,204,41,163
1579,204,41,163
1581,204,41,163
1586,204,41,163
1588,206,41,165
1589,206,41,165
1593,206,41,165
1598,206,41,165
1599,207,41,166
1600,208,41,167
1604,209,41,168
1605,209,41,168
1609,210,41,169
1610,210,41,169
1611,211,41,170
1615,211,41,170
1616,211,41,170
1620,212,41,171
1621,212,41,171
1623,212,41,171
1626,212,41,171
1627,212,41,171
1631,212,41,171
1632,216,41,175
1634,216,41,175
1638,216,41,175
1639,216,41,175
1640,216,41,175
1642,217,41,176
1643,217,41,176
1644,217,41,176
1647,217,41,176
1650,217,41,176
1651,217,41,176
1655,219,41,178
1658,220,41,179
1661,220,41,179
1664,220,41,179
1666,220,41,179
1667,220,41,179
1668,222,41,181
1669,222,41,181
1672,222,41,181
1673,223,41,182
1677,223,41,182
1679,224,41,183
1681,224,41,183
1684,224,41,183
1688,224,41,183
1690,225,41,184
1691,225,41,184
1695,227,41,186
1700,228,41,187
1702,228,41,187
1706,228,41,187
1707,228,41,187
1711,228,41,187
1712,229,41,188
1713,229,41,188
1714,229,41,188
1715,230,41,189
1717,230,41,189
1718,230,41,189
1722,230,41,189
1725,230,41,189
1726,231,41,190
1727,231,41,190
1729,232,41,191
1735,232,41,191
1736,233,41,192
1737,235,41,194
1738,235,41,194
1740,235,41,194
1747,235,41,194
1748,235,41,194
1749,236,41,195
1750,236,41,195
1751,236,41,195
1752,237,41,196
1758,238,41,197
1759,238,41,197
1761,239,41,198
1762,240,41,199
1763,240,41,199
1765,240,41,199
1769,240,41,199
1771,240,41,199
1773,240,41,199
1774,240,41,199
1775,241,41,200
1777,241,41,200
1783,241,41,200
1785,241,41,200
1787,241,41,200
1789,241,41,200
1794,241,41,200
1796,241,41,200
1799,241,41,200
1801,241,41,200
1807,241,41,200
1809,241,41,200
1811,244,41,203
1818,244,41,203
1822,244,41,203
1823,245,41,204
1824,245,41,204
1830,245,41,204
1834,245,41,204
1835,245,41,204
1836,246,41,205
1841,246,41,205
1846,247,41,206
1847,247,41,206
1848,247,41,206
1850,247,41,206
1853,247,41,206
1857,247,41,206
1859,248,41,207
1863,248,41,207
1868,249,41,208
1871,249,41,208
1875,249,41,208
1876,249,41,208
1880,249,41,208
1884,249,41,208
1888,249,41,208
1891,249,41,208
1893,249,41,208
1897,249,41,208
1901,249,41,208
1902,249,41,208
1906,249,41,208
1909,249,41,208
1913,249,41,208
1914,249,41,208
1919,249,41,208
1924,249,41,208
1925,249,41,208
1931,249,41,208
1936,249,41,208
1939,249,41,208
1945,249,41,208
1946,249,41,208
1951,249,41,208
1957,249,41,208
1958,249,41,208
1965,249,41,208
1969,250,41,209
1971,251,41,210
1979,251,41,210
1980,252,41,211
1984,252,41,211
1992,252,41,211
1996,252,41,211
2004,252,41,211
2006,252,41,211
2009,252,41,211
2015,252,41,211
2021,253,41,212
2026,254,41,213
2035,254,41,213
2036,254,41,213
2038,254,41,213
2045,254,41,213
2049,254,41,213
2050,254,41,213
2057,254,41,213
2061,254,41,213
2063,254,41,213
2069,254,41,213
2071,254,41,213
2075,254,41,213
2080,254,41,213
2083,254,41,213
2090,254,41,213
2092,255,41,214
2095,255,41,214
2105,255,41,214
2106,255,41,214
2117,255,41,214
2119,256,41,215
2121,257,41,216
2123,257,41,216
2130,258,41,217
2134,259,41,218
2135,259,41,218
2140,259,41,218
2142,260,41,219
2147,260,41,219
2149,260,41,219
2155,261,41,220
2159,261,41,220
2162,262,41,221
2164,262,41,221
2167,262,41,221
2175,263,41,222
2176,263,41,222
2179,263,41,222
2183,264,41,223
2184,264,41,223
2190,264,41,223
2192,264,41,223
2193,267,41,226
2202,267,41,226
2203,268,41,227
2204,269,41,228
2208,269,41,228
2211,269,41,228
2212,269,41,228
2214,269,41,228
2218,269,41,228
2220,269,41,228
2221,269,41,228
2222,269,41,228
2227,270,41,229
2228,271,42,229
2230,271,42,229
2232,271,42,229
2235,271,42,229
2237,271,42,229
2239,271,42,229
2241,271,42,229
2247,271,42,229
2249,271,42,229
2250,271,42,229
2257,272,43,229
2259,272,43,229
2262,272,43,229
2264,272,43,229
2268,272,43,229
2276,272,43,229
2277,273,43,230
2284,273,43,230
2288,273,43,230
2292,274,43,231
2298,274,43,231
2300,275,43,232
2301,276,43,233
2308,278,43,235
2311,278,43,235
2318,279,43,236
2322,279,43,236
2323,281,43,238
2329,281,43,238
2335,281,43,238
2338,283,43,240
2350,285,45,240
2351,285,45,240
2352,285,45,240
2359,286,45,241
2365,286,45,241
2367,286,45,241
2370,287,45,242
2379,287,45,242
2381,287,45,242
2390,287,45,242
2392,287,45,242
2395,287,45,242
2398,287,45,242
2400,287,45,242
2407,289,45,244
2409,289,45,244
2412,289,45,244
2421,289,45,244
2422,290,46,244
2423,290,46,244
2426,291,46,245
2434,291,46,245
2436,291,46,245
2438,291,46,245
2441,291,46,245
2444,291,46,245
2449,291,46,245
2451,291,46,245
2456,291,46,245
2457,291,46,245
2463,291,46,245
2466,291,46,245
2467,291,46,245
2472,291,46,245
2478,292,46,246
2479,292,46,246
2484,292,46,246
2488,293,46,247
2489,293,46,247
2492,293,46,247
2500,293,46,247
2504,293,46,247
2507,293,46,247
2510,293,46,247
2518,294,46,248
2521,294,46,248
2522,295,46,249
2532,295,46,249
2534,295,46,249
2538,295,46,249
2543,295,46,249
2549,296,46,250
2551,296,46,250
2553,296,46,250
2556,296,46,250
2565,296,46,250
2566,296,46,250
2573,296,46,250
2576,296,46,250
2580,297,46,251
2582,297,46,251
2587,297,46,251
2593,297,46,251
2595,298,46,252
2597,298,46,252
2608,298,46,252
2611,298,46,252
2612,298,46,252
2619,298,46,252
2625,298,46,252
2627,298,46,252
2629,298,46,252
2631,298,46,252
2632,298,46,252
2640,300,46,254
2643,301,46,255
2651,301,46,255
2652,301,46,255
2655,301,46,255
2657,301,46,255
2663,301,46,255
2666,301,46,255
2670,302,46,256
2672,302,46,256
2673,302,46,256
2674,302,46,256
2676,302,46,256
2686,302,46,256
2687,302,46,256
2688,303,46,257
2691,303,46,257
2696,303,46,257
2699,304,46,258
2700,304,46,258
2701,304,46,258
2704,304,46,258
2708,304,46,258
2711,304,46,258
2712,304,46,258
2717,304,46,258
2720,304,46,258
2723,304,46,258
2732,305,46,259
2733,305,46,259
2735,305,46,259
2736,305,46,259
2745,305,46,259
2747,305,46,259
2752,305,46,259
2753,305,46,259
2755,305,46,259
2756,307,46,261
2759,308,46,262
2764,309,46,263
2767,309,46,263
2768,309,46,263
2769,309,46,263
2771,310,46,264
2773,310,46,264
2779,310,46,264
2780,312,46,266
2784,312,46,266
2785,312,46,266
2789,312,46,266
2791,312,46,266
2793,312,46,266
2794,312,46,266
2796,313,46,267
2802,313,46,267
2803,313,46,267
2804,313,46,267
2805,313,46,267
2810,314,46,268
2814,314,46,268
2815,315,46,269
2816,315,46,269
2818,315,46,269
2819,315,46,269
2823,315,46,269
2826,315,46,269
2827,315,46,269
2828,315,46,269
2831,315,46,269
2834,315,46,269
2836,315,46,269
2840,315,46,269
2841,315,46,269
2845,315,46,269
2849,315,46,269
2850,315,46,269
2851,315,46,269
2852,315,46,269
2855,315,46,269
2856,315,46,269
2858,315,46,269
2862,315,46,269
2864,315,46,269
2870,315,46,269
2872,315,46,269
2875,315,46,269
2876,315,46,269
2877,315,46,269
2879,315,46,269
2881,315,46,269
2884,315,46,269
2887,315,46,269
2888,316,46,270
2894,317,46,271
2895,317,46,271
2897,317,46,271
2899,317,46,271
2901,318,46,272
2902,318,46,272
2904,318,46,272
2906,318,46,272
2907,318,46,272
2908,318,46,272
2914,318,46,272
2915,318,46,272
2918,318,46,272
2919,318,46,272
2920,318,46,272
2923,318,46,272
2924,318,46,272
2927,318,46,272
2929,318,46,272
2933,318,46,272
2935,318,46,272
2937,318,46,272
2940,318,46,272
2941,318,46,272
2943,318,46,272
2947,318,46,272
2952,319,46,273
2954,319,46,273
2958,319,46,273
2961,320,46,274
2963,320,46,274
2966,321,46,275
2967,321,46,275
2968,321,46,275
2971,321,46,275
2979,321,46,275
2980,321,46,275
2981,321,46,275
2985,321,46,275
2986,321,46,275
2995,321,46,275
2996,321,46,275
3002,321,46,275
3005,321,46,275
3008,321,46,275
3014,321,46,275
3019,321,46,275
3021,321,46,275
3026,321,46,275
3032,321,46,275
3034,321,46,275
3035,321,46,275
3046,321,46,275
3048,323,46,277
3050,323,46,277
3051,323,46,277
3062,323,46,277
3067,323,46,277
3069,323,46,277
3075,323,46,277
3083,323,46,277
3088,323,46,277
3094,323,46,277
3100,323,46,277
3102,323,46,277
3115,323,46,277
3116,323,46,277
3130,323,46,277
3132,323,46,277
3139,323,46,277
3143,323,46,277
3148,323,46,277
3152,323,46,277
3158,323,46,277
3161,323,46,277
3165,323,46,277
3172,323,46,277
3182,323,46,277
3183,323,46,277
3186,324,46,278
3193,324,46,278
3195,324,46,278
3200,324,46,278
3205,324,46,278
3206,324,46,278
3214,325,46,279
3217,325,46,279
3222,325,46,279
3231,326,46,280
3233,326,46,280
3239,326,46,280
3246,326,46,280
3250,326,46,280
3257,326,46,280
3267,326,46,280
3276,326,46,280
3279,326,46,280
3283,326,46,280
3287,326,46,280
3296,326,46,280
3300,326,46,280
3302,326,46,280
3308,326,46,280
3317,326,46,280
3319,326,46,280
3325,326,46,280
3330,326,46,280
3335,326,46,280
3341,326,46,280
3347,326,46,280
3351,326,46,280
3352,326,46,280
3361,326,46,280
3370,326,46,280
3371,326,46,280
3388,326,46,280
3394,326,46,280
3406,326,46,280
3417,326,46,280
3424,326,46,280
3442,326,46,280
3460,326,46,280
3464,326,46,280
3478,326,46,280
3486,326,46,280
3496,326,46,280
3508,326,46,280
3514,326,46,280
3529,326,46,280
3549,326,46,280
3571,326,46,280
3591,326,46,280
3613,326,46,280
3634,326,46,280
3658,326,46,280
3680,326,46,280
3701,326,46,280
3724,326,46,280
3745,326,46,280
3766,326,46,280
3788,326,46,280
3813,326,46,280
3839,326,46,280
3842,328,46,282
3844,328,46,282
3856,328,46,282
3859,328,46,282
3864,328,46,282
3869,328,46,282
3875,328,46,282
3883,329,46,283
3884,330,46,284
3888,330,46,284
3889,330,46,284
3895,331,46,285
3896,331,46,285
3898,331,46,285
3903,331,46,285
3909,331,46,285
3911,331,46,285
3913,331,46,285
3917,332,46,286
3923,332,46,286
3925,332,46,286
3927,332,46,286
3933,332,46,286
3936,332,46,286
3938,332,46,286
3939,332,46,286
3942,332,46,286
3948,332,46,286
3949,332,46,286
3951,332,46,286
3957,332,46,286
3963,332,46,286
3964,332,46,286
3971,332,46,286
3975,332,46,286
3976,332,46,286
3981,332,46,286
3986,332,46,286
3988,332,46,286
3989,332,46,286
3993,332,46,286
3997,332,46,286
4001,332,46,286
4002,332,46,286
4004,332,46,286
4008,332,46,286
4014,332,46,286
4015,332,46,286
4016,332,46,286
4018,332,46,286
4021,332,46,286
4027,332,46,286
4028,332,46,286
4030,332,46,286
4031,332,46,286
4032,332,46,286
4042,332,46,286
4045,333,46,287
4046,333,46,287
4049,333,46,287
4055,333,46,287
4059,333,46,287
4060,333,46,287
4064,333,46,287
4065,333,46,287
4070,333,46,287
4072,333,46,287
4073,334,46,288
4076,334,46,288
4083,334,46,288
4086,334,46,288
4088,334,46,288
4097,334,46,288
4099,334,46,288
4100,334,46,288
4102,334,46,288
4103,334,46,288
4111,335,46,289
4112,335,46,289
4114,335,46,289
4116,335,46,289
4117,335,46,289
4121,335,46,289
4125,336,46,290
4126,336,46,290
4128,336,46,290
4129,336,46,290
4131,336,46,290
4134,336,46,290
4138,336,46,290
4139,337,46,291
4143,337,46,291
4145,337,46,291
4150,337,46,291
4152,337,46,291
4153,337,46,291
4155,337,46,291
4157,337,46,291
4160,337,46,291
4161,337,46,291
4162,337,46,291
4166,337,46,291
4169,337,46,291
4171,337,46,291
4172,337,46,291
4176,337,46,291
4177,337,46,291
4178,337,46,291
4181,337,46,291
4183,337,46,291
4185,337,46,291
4191,337,46,291
4192,338,46,292
4193,338,46,292
4196,338,46,292
4198,339,46,293
4200,339,46,293
4203,339,46,293
4205,339,46,293
4206,339,46,293
4207,341,46,295
4208,341,46,295
4212,341,46,295
4213,341,46,295
4217,341,46,295
4218,341,46,295
4219,341,46,295
4222,341,46,295
4223,341,46,295
4228,342,46,296
4229,342,46,296
4234,342,46,296
4235,343,46,297
4237,343,46,297
4239,344,46,298
4240,344,46,298
4242,345,46,299
4249,345,46,299
4251,345,46,299
4252,345,46,299
4255,345,46,299
4256,345,46,299
4257,345,46,299
4264,347,46,301
4265,347,46,301
4269,347,46,301
4271,347,46,301
4276,347,46,301
4277,347,46,301
4279,347,46,301
4282,347,46,301
4285,349,46,303
4287,349,46,303
4291,349,46,303
4292,349,46,303
4294,349,46,303
4297,349,46,303
4298,350,46,304
4299,350,46,304
4302,350,46,304
4303,350,46,304
4306,350,46,304
4308,350,46,304
4309,351,46,305
4313,351,46,305
4314,351,46,305
4317,351,46,305
4320,351,46,305
4321,351,46,305
4323,351,46,305
4324,351,46,305
4331,351,46,305
4335,351,46,305
4336,352,46,306
4337,352,46,306
4338,352,46,306
4344,354,46,308
4345,354,46,308
4350,354,46,308
4352,354,46,308
4353,354,46,308
4354,354,46,308
4356,354,46,308
4357,354,46,308
4365,355,46,309
4367,355,46,309
4372,355,46,309
4377,355,46,309
4380,355,46,309
4381,355,46,309
4382,355,46,309
4389,355,46,309
4395,356,46,310
4396,356,46,310
4398,356,46,310
4399,356,46,310
4407,356,46,310
4408,356,46,310
4411,357,46,311
4413,357,46,311
4414,357,46,311
4416,357,46,311
4425,357,46,311
4426,358,46,312
4432,358,46,312
4434,358,46,312
4436,358,46,312
4437,358,46,312
4439,358,46,312
4441,358,46,312
4442,358,46,312
4448,358,46,312
4452,358,46,312
4457,358,46,312
4459,358,46,312
4463,358,46,312
4464,358,46,312
4465,358,46,312
4472,359,46,313
4477,359,46,313
4478,359,46,313
4480,359,46,313
4487,360,46,314
4492,360,46,314
4495,360,46,314
4496,361,46,315
4498,361,46,315
4502,362,46,316
4505,362,46,316
4512,362,46,316
4515,362,46,316
4517,362,46,316
4518,363,46,317
4521,363,46,317
4531,363,46,317
4532,363,46,317
4538,363,46,317
4545,363,46,317
4546,365,46,319
4550,365,46,319
4551,365,46,319
4558,365,46,319
4559,365,46,319
4568,365,46,319
4570,365,46,319
4571,365,46,319
4572,365,46,319
4573,365,46,319
4577,365,46,319
4583,365,46,319
4588,365,46,319
4589,365,46,319
4596,365,46,319
4599,365,46,319
4604,366,46,320
4605,366,46,320
4606,366,46,320
4610,366,46,320
4618,366,46,320
4621,366,46,320
4624,366,46,320
4626,366,46,320
4635,367,46,321
4636,367,46,321
4640,367,46,321
4644,367,46,321
4649,367,46,321
4650,367,46,321
4654,367,46,321
4659,367,46,321
4661,367,46,321
4664,367,46,321
4665,367,46,321
4675,367,46,321
4677,367,46,321
4681,367,46,321
4682,367,46,321
4683,367,46,321
4684,367,46,321
4690,367,46,321
4694,367,46,321
4696,367,46,321
4704,367,46,321
4706,367,46,321
4710,367,46,321
4712,367,46,321
4717,367,46,321
4724,367,46,321
4726,367,46,321
4729,368,46,322
4731,368,46,322
4736,368,46,322
4741,368,46,322
4743,368,46,322
4745,368,46,322
4746,368,46,322
4751,368,46,322
4755,368,46,322
4758,368,46,322
4763,368,46,322
4764,368,46,322
4765,368,46,322
4770,369,46,323
4772,369,46,323
4773,369,46,323
4785,370,46,324
4787,370,46,324
4791,370,46,324
4793,370,46,324
4799,370,46,324
4800,370,46,324
4801,370,46,324
4806,370,46,324
4813,370,46,324
4815,370,46,324
4819,370,46,324
4820,370,46,324
4825,370,46,324
4827,370,46,324
4830,370,46,324
4836,370,46,324
4838,370,46,324
4841,370,46,324
4843,370,46,324
4847,371,46,325
4850,371,46,325
4855,371,46,325
4857,371,46,325
4858,371,46,325
4861,371,46,325
4865,371,46,325
4869,371,46,325
4876,372,46,326
4878,372,46,326
4879,372,46,326
4884,372,46,326
4885,372,46,326
4892,372,46,326
4896,372,46,326
4898,372,46,326
4901,372,46,326
4904,372,46,326
4907,372,46,326
4909,372,46,326
4911,372,46,326
4919,372,46,326
4923,372,46,326
4924,372,46,326
4926,372,46,326
4935,372,46,326
4938,372,46,326
4942,372,46,326
4944,372,46,326
4946,372,46,326
4954,372,46,326
4957,372,46,326
4959,372,46,326
4963,372,46,326
4966,372,46,326
4968,372,46,326
4975,372,46,326
4976,372,46,326
4983,372,46,326
4986,372,46,326
4991,372,46,326
4995,372,46,326
4996,372,46,326
4998,372,46,326
5006,372,46,326
5007,372,46,326
5012,372,46,326
5014,372,46,326
5016,372,46,326
5022,372,46,326
5025,372,46,326
5027,372,46,326
5029,372,46,326
5035,372,46,326
5037,372,46,326
5038,372,46,326
5044,372,46,326
5045,372,46,326
5053,372,46,326
5057,372,46,326
5058,372,46,326
5065,372,46,326
5070,372,46,326
